Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
5952330;Ferme-Neuve;Ferme-Neuve;;P;PPL;CA;Canada;;10;15;79097;;2115;;219;America/Toronto;2019-02-26;Canada;46.70011,-75.44929
5966689;Greenwood;Greenwood;YZX;P;PPL;CA;Canada;;07;;;;5369;;28;America/Halifax;2021-12-27;Canada;44.97413,-64.93169
5975004;High Level;High Level;High Level,Khaj Level,YOJ,Хай Левел,Хај Левел;P;PPL;CA;Canada;;01;;;;3159;;329;America/Edmonton;2021-12-21;Canada;58.51688,-117.13605
5984019;Irricana;Irricana;;P;PPL;CA;Canada;;01;;;;1216;935;931;America/Edmonton;2020-01-19;Canada;51.32372,-113.60475
6050416;La Tuque;La Tuque;La Tik,La Tuque,La-Tjuk,YLQ,la tu ke,latak,latwk,Ла Тик,Ла-Тюк,لاتاك,لاتوک,拉圖克;P;PPL;CA;Canada;;10;04;90012;;11001;;165;America/Toronto;2021-11-11;Canada;47.43337,-72.7824
6057842;Lively;Lively;;P;PPL;CA;Canada;;08;;;;5608;;270;America/Toronto;2019-08-08;Canada;46.43338,-81.14975
6075357;Mississauga;Mississauga;Misisaga,Misisoga,Misisogo,Missisoga,Mississauga,Mississoga,mi xi sha jia,mishisaga,misisaga,misisogeo,mss saga,mssaga,mysysaga,mysysagha,mysyswgh,mysyswja,Мисисага,Мисисога,Миссиссога,Міссісога,מיסיסוגה,مسس ساگا,مسساگا,ميسيساغا,ميسيسوجا,میسیساگا,मिसिसागा,ਮਿਸੀਸਾਗਾ,මිසිසාගා,ミシサガ,密西沙加,미시소거;P;PPL;CA;Canada;;08;;;;668549;;159;America/Toronto;2012-07-01;Canada;43.5789,-79.6583
6077243;Montréal;Montreal;Lungsod ng Montreal,Lungsod ng Montréal,Monreal,Monreal',Monreala,Monrealis,Monreyal,Monreāla,Mons Regius,Mont-real,Montreal,Montreal - Montreal,Montreal - Montréal,Montreal City,Montreali,Montrealo,Montréal,YMQ,meng te li er,monreali,monteuliol,montorioru,mwntral,mwntryal,Μοντρεαλ,Μόντρεαλ,Монреал,Монреаль,Монтреал,מונטריאול,مونترآل,مونتریال,مونترېئال,მონრეალი,ᒧᕆᐊᓪ,モントリオール,蒙特利尔,몬트리올;P;PPLA2;CA;Canada;;10;06;66023;;1600000;;216;America/Toronto;2019-02-25;Canada;45.50884,-73.58781
6088677;Niverville;Niverville;;P;PPL;CA;Canada;;03;;;;4083;;235;America/Winnipeg;2021-12-25;Canada;49.60559,-97.04234
6090579;North Saanich;North Saanich;;P;PPL;CA;Canada;;02;5917;5917005;;11089;;11;America/Vancouver;2019-02-26;Canada;48.66634,-123.41933
6094578;Oshawa;Oshawa;Osava,Oshava,Ošava,QWA,YOO,ao sha hua,awshawa,oshava,oshawa,osyawa,Ошава,أوشاوا,اوشاوا,ოშავა,オシャワ,奧沙華,오샤와;P;PPL;CA;Canada;;08;;;;166000;;105;America/Toronto;2021-12-21;Canada;43.90012,-78.84957
6111867;Port Hawkesbury;Port Hawkesbury;Port Hawkesbury,Port-Goksberi,Port-Khoksberi,YPS,pwrt hawksbry,Порт-Гоксбері,Порт-Хоксбери,پورت هاوکسبری;P;PPL;CA;Canada;;07;1215;;;3004;;42;America/Halifax;2019-08-08;Canada;45.61685,-61.34853
6122081;Richmond;Richmond;;P;PPL;CA;Canada;;08;3506;3506008;;4055;;90;America/Toronto;2019-08-08;Canada;45.1834,-75.83266
6125862;Roblin;Roblin;;P;PPL;CA;Canada;;03;;;;1614;;553;America/Winnipeg;2021-12-25;Canada;51.22999,-101.3565
6137404;Saint-André-Avellin;Saint-Andre-Avellin;;P;PPL;CA;Canada;;10;07;80027;;1903;;177;America/Toronto;2019-08-08;Canada;45.7168,-75.06599
6138754;Saint-Mathieu;Saint-Mathieu;Saint-Mathieu;P;PPL;CA;Canada;;10;16;67005;;1879;;36;America/Toronto;2016-06-22;Canada;45.31678,-73.51587
6139123;Saint-Thomas;Saint-Thomas;Saint-Thomas;P;PPL;CA;Canada;;10;14;61027;;3193;;28;America/Toronto;2017-02-01;Canada;46.01677,-73.34915
6150293;Smoky Lake;Smoky Lake;;P;PPL;CA;Canada;;01;;;;1063;;618;America/Edmonton;2008-04-11;Canada;54.11687,-112.46863
6173690;Venise-en-Québec;Venise-en-Quebec;Venise-en-Quebec,Venise-en-Québec;P;PPL;CA;Canada;;10;16;56005;;1547;;29;America/Toronto;2016-06-22;Canada;45.08338,-73.13245
6174914;Wadena;Wadena;;P;PPL;CA;Canada;;11;;;;1306;;542;America/Regina;2021-12-25;Canada;51.94999,-103.80102
6176902;Watford;Watford;Warwick,Watford,XWA;P;PPL;CA;Canada;;08;3538;3538043;;1536;;240;America/Toronto;2019-08-08;Canada;42.95008,-81.88309
6182959;Windsor;Windsor;Vindzor,Виндзор;P;PPL;CA;Canada;;10;05;42088;;5408;;173;America/Toronto;2016-06-22;Canada;45.56678,-71.99909
6324733;St. John's;St. John's;Agios Ioannis Neas Gis,Baile Naoimh Eoin,Baile Naoimh Eòin,Baile Sheain,Baile Sheáin,Saint John,Saint John's,Saint-Jean,Saint-Jean de Terre-Neuve,San Juan de Terranova,Sanctus Ioannes Terrae Novae,Sejnt Dzhons,Sent DZons,Sent Dzonsas,Sent Džonsas,Sent-Dzhons,St Johns,St. John's,St. John's pa Newfoundland,St. John's på Newfoundland,St. John’s,YYT,ceyint jans,sant jwnz,seinteujonseu,sentojonzu,sheng yue han si,snt g'wns,Άγιος Ιωάννης Νέας Γης,Сейнт Джонс,Сент Џонс,Сент-Джонс,סנט ג'ונס,سانت جونز,سینٹ جان,سینٹ جانز، نیوفنلینڈ اور لیبراڈار,செயின்ட் ஜான்ஸ்,სენტ-ჯონზი,セントジョンズ,聖約翰斯,세인트존스;P;PPLA;CA;Canada;;05;;;;99182;;35;America/St_Johns;2019-09-05;Canada;47.56494,-52.70931
6354954;Jasper;Jasper;Dzasper,Dzhasper,Jaspero,YJA,gu si po,jaeseupeo,jaspr,jasupa,Џаспер,Джаспер,جاسپر,جسپر، البرٹا,ジャスパー,贾斯珀,재스퍼;P;PPL;CA;Canada;;01;;;;3948;;1062;America/Edmonton;2021-08-01;Canada;52.87946,-118.08041
6620467;St-Jean-Port-Joli;St-Jean-Port-Joli;Saint-Jean-Port-Joli;P;PPL;CA;Canada;;10;12;17070;;3304;;7;America/Toronto;2017-04-03;Canada;47.21418,-70.26969
6690232;Baie-Saint-Paul;Baie-Saint-Paul;Baie-Saint-Paul,Be Sen Pol,Be-Sen-Pol',bay syn pal,bh-sn-pl  kbk,byh san bwl,Бе Сен Пол,Бе-Сен-Поль,بائ سین پال,به-سن-پل، کبک,بيه سان بول;P;PPL;CA;Canada;;10;03;16013;;7146;;7;America/Toronto;2021-12-21;Canada;47.44109,-70.49858
6696260;Matane;Matane;Matan,Matane,YME,matan,matan  kybk,Матан,ماتان,ماتان، كيبك,ᒪᑕᓀ;P;PPL;CA;Canada;;10;01;08053;;14812;;74;America/Toronto;2019-02-26;Canada;48.82857,-67.52197
7870919;Niagara;Niagara;;P;PPLX;CA;Canada;;08;3520;;;31180;;89;America/Toronto;2020-05-02;Canada;43.64455,-79.40712
7871311;Eglinton East;Eglinton East;;P;PPLX;CA;Canada;;08;3520;;;22776;;160;America/Toronto;2020-05-02;Canada;43.73917,-79.24576
12156817;York University Heights;York University Heights;;P;PPLX;CA;Canada;;08;3520;;;27593;;197;America/Toronto;2020-05-02;Canada;43.76574,-79.48888
12156827;Centennial Scarborough;Centennial Scarborough;;P;PPLX;CA;Canada;;08;3520;;;13362;;100;America/Toronto;2020-05-02;Canada;43.78238,-79.15084
12156879;Yonge-Eglinton;Yonge-Eglinton;;P;PPLX;CA;Canada;;08;3520;;;11817;;163;America/Toronto;2020-05-02;Canada;43.70469,-79.40359
12156883;Brookhaven-Amesbury;Brookhaven-Amesbury;;P;PPLX;CA;Canada;;08;3520;;;17757;;128;America/Toronto;2020-05-02;Canada;43.70133,-79.48559
4003211;La Cañada;La Canada;Canada,Cañada,El Marques,La Canada,La Cañada;P;PPLA2;MX;Mexico;;22;011;;;10506;;1857;America/Mexico_City;2020-06-10;Mexico;20.60805,-100.33275
8858636;Las Cañadas;Las Canadas;Las Canadas,Las Cañadas;P;PPL;MX;Mexico;;16;069;;;2223;;1719;America/Mexico_City;2014-04-11;Mexico;20.2975,-101.97806
5882799;Airdrie;Airdrie;Erdri,ai er de li,ayrdray,ayrdry,eeodeuli,Ердри,إيردراي,ائرڈرائ,ائیرڈرائی، البرٹا,ایردری,艾尔德里,에어드리;P;PPL;CA;Canada;;01;;;;24673;;1086;America/Edmonton;2008-04-11;Canada;51.30011,-114.03528
5909514;Brooks;Brooks;Broks,Bruks,beulugseu,brwks,brwks  albrٹa,bu lu ke si,Брукс,بروکس,بروکس، البرٹا,ბროკსი,布鲁克斯,브룩스;P;PPL;CA;Canada;;01;;;;14451;;748;America/Edmonton;2021-12-21;Canada;50.58341,-111.88509
5911592;Burlington;Burlington;Berlington,barinton,beollingteon,bo ling dun,brlngٹn  awnٹaryw,brlyngtwn  antaryw,byrlynjtwn,Берлингтон,Берлінгтон,برلنگٹن,برلنگٹن، اونٹاریو,برلینگتون، انتاریو,بيرلينجتون,バーリントン,伯灵顿,벌링턴;P;PPL;CA;Canada;;08;;;;183314;;165;America/Toronto;2021-12-05;Canada;43.38621,-79.83713
5911745;Burns Lake;Burns Lake;Burns Lake,YPZ;P;PPL;CA;Canada;;02;5951;5951022;;1779;;724;America/Vancouver;2021-12-27;Canada;54.22972,-125.76084
5913934;Camlachie;Camlachie;;P;PPL;CA;Canada;;08;;;;7506;;200;America/Toronto;2011-11-27;Canada;43.03596,-82.1616
5917275;Carman;Carman;Karman,Карман;P;PPL;CA;Canada;;03;;;;3027;;264;America/Winnipeg;2021-12-23;Canada;49.4992,-98.00156
5959360;Ganges;Ganges;Ganges,YGG;P;PPL;CA;Canada;;02;5917;;;6000;;6;America/Vancouver;2019-12-17;Canada;48.85342,-123.50032
5962442;Goderich;Goderich;Goderich,Godrich,ge de li qi,godoritchi,Годрич,گوڈرچ، اونٹاریو,ゴドリッチ,戈德里奇;P;PPL;CA;Canada;;08;3540;;;7628;;222;America/Toronto;2021-11-12;Canada;43.74171,-81.71339
5965546;Gravenhurst;Gravenhurst;Gravenhurst i Ontario,Grejvenkherst,ge lei wen he si te,gureibunhasuto,jrafnhwrst,Грејвенхерст,جرافنهورست,グレイブンハースト,格雷文赫斯特;P;PPL;CA;Canada;;08;;;;12312;;260;America/Toronto;2021-12-25;Canada;44.91681,-79.36633
5990579;Kelowna;Kelowna;Kelouna,Kelowna,YLW,ji long na,kellona,kerouna,klwna,kylwna,kylwwna,qlwnh,Келоуна,קלונה,كيلونا,کلونا,کیلوونا,ケロウナ,基隆拿,켈로나;P;PPL;CA;Canada;;02;5935;5935010;;142146;;350;America/Vancouver;2021-12-21;Canada;49.88307,-119.48568
5992180;King;King;King,kyng  antaryw,kyngh,Кінг,كينغ,کینگ، انتاریو;P;PPL;CA;Canada;;08;3519;3519049;;6970;;311;America/Toronto;2019-08-08;Canada;43.96514,-79.59011
6028783;Lac-Lapierre;Lac-Lapierre;;P;PPL;CA;Canada;;10;;;;2480;;94;America/Toronto;2019-08-10;Canada;45.89837,-73.77308
6053446;Lewisporte;Lewisporte;;P;PPL;CA;Canada;;05;;;;2174;;6;America/St_Johns;2020-05-30;Canada;49.24343,-55.06196
6053877;L'Île-Perrot;L'Ile-Perrot;L'Ile Perrot;P;PPL;CA;Canada;;10;16;71060;;9927;;49;America/Toronto;2016-06-22;Canada;45.38338,-73.9492
6071876;Melfort;Melfort;Melfort,Мелфорт;P;PPL;CA;Canada;;11;;;;5778;;457;America/Regina;2019-08-08;Canada;52.86673,-104.61768
6074377;Milton;Milton;Miltan,Milton,mi er dun,miruton,myltwn,Милтон,Мілтан,Мілтон,ميلتون,ミルトン,米尔顿;P;PPLA2;CA;Canada;;08;3524;;;101715;195;194;America/Toronto;2019-09-05;Canada;43.51681,-79.88294
6077315;Mont-Royal;Mont-Royal;Mon Roajal,Mount Royal,mwn rwyal  kbk,mwnt rwyal,Мон Роајал,مون رویال، کبک,مونت رويال;P;PPL;CA;Canada;;10;06;66072;;18933;;47;America/Toronto;2016-06-22;Canada;45.51675,-73.64918
6085960;Napierville;Napierville;Napierville;P;PPL;CA;Canada;;10;16;68030;;3124;;57;America/Toronto;2016-06-22;Canada;45.18648,-73.40468
6092122;Oakville;Oakville;Okvil,Okvill,XOK,ao ke wei er,awkfyl,okeubil,okubiru,Оквил,Оквилл,Оквілл,أوكفيل,اوک‌ویل,オークビル,奥克维尔,오크빌;P;PPL;CA;Canada;;08;;;;193832;;99;America/Toronto;2021-12-21;Canada;43.45011,-79.68292
6098747;Parry Sound;Parry Sound;Pari Saund,Parri-Saund,YPD,pa li wan,parisaundo,Пари Саунд,Паррі-Саунд,パリーサウンド,帕里灣;P;PPL;CA;Canada;;08;3549;;;6321;;199;America/Toronto;2019-08-08;Canada;45.34732,-80.03527
6098924;Pasadena;Pasadena;;P;PPL;CA;Canada;;05;;;;3620;;28;America/St_Johns;2021-12-22;Canada;49.01671,-57.59837
6100086;Peachland;Peachland;;P;PPL;CA;Canada;;02;5935;5935018;;1305;;396;America/Vancouver;2020-05-31;Canada;49.76862,-119.74633
6104215;Picton;Picton;pikuton,ピクトン;P;PPL;CA;Canada;;08;3513;;;4702;;96;America/Toronto;2021-12-25;Canada;44.00176,-77.14637
6122053;Richibucto;Richibucto;Richibouctou,Rishibakto,Ришибакто;P;PPL;CA;Canada;;04;;;;1266;;5;America/Moncton;2021-12-27;Canada;46.68073,-64.88044
6122374;Rimbey;Rimbey;;P;PPL;CA;Canada;;01;;;;2567;;913;America/Edmonton;2021-12-25;Canada;52.6334,-114.23532
6137525;Saint-Boniface;Saint-Boniface;;P;PPL;CA;Canada;;10;;;;1035;;241;America/Toronto;2019-08-10;Canada;46.50011,-75.98264
6138495;Saint-Jean-sur-Richelieu;Saint-Jean-sur-Richelieu;Saint-Jean-sur-Richelieu,Sen Zhan sir Rishele,Sen-Zhan-sjur-Rishel'e,Sen-Zhan-sjur-Rishel'jo,YJN,san jan swr ryshlyw,sn-zhan-swr-ryshwlyw,Сен Жан сир Ришеље,Сен-Жан-сюр-Ришелье,Сен-Жан-сюр-Рішельйо,سان جان سور ريشليو,سن-ژان-سور-ریشولیو,سینٹ-ژاں -سر-ریچلیو;P;PPL;CA;Canada;;10;16;56083;;98036;;32;America/Toronto;2021-12-21;Canada;45.30713,-73.26259
6138719;Saint-Marc-des-Carrières;Saint-Marc-des-Carrieres;Saint-Marc-des-Carrieres,Saint-Marc-des-Carrières;P;PPL;CA;Canada;;10;03;34065;;2358;;47;America/Toronto;2018-10-26;Canada;46.68335,-72.0491
6150174;Smiths Falls;Smiths Falls;Smiths Falls,YSH;P;PPL;CA;Canada;;08;3509;;;8885;;131;America/Toronto;2021-12-26;Canada;44.90452,-76.02333
6155302;St. Anthony;St. Anthony;Saint Anthony,St. Anthony,YAY,sentoansoni,セントアンソニー;P;PPL;CA;Canada;;05;;;;2049;;9;America/St_Johns;2021-02-20;Canada;51.37039,-55.59743
6173001;Val-David;Val-David;Val-David;P;PPL;CA;Canada;;10;15;78010;;5209;;325;America/Toronto;2021-12-22;Canada;46.03338,-74.21592
6943488;Amqui;Amqui;Amkvi,Amqui,amky,aymkwy,Амкви,آمکی,أمكي,ایمکوئ,ᐊᒻᕿ;P;PPL;CA;Canada;;10;01;07047;;6261;;161;America/Toronto;2016-06-22;Canada;48.46382,-67.43134
6945991;Plessisville;Plessisville;;P;PPL;CA;Canada;;10;17;32040;;6677;;163;America/Toronto;2019-02-26;Canada;46.21856,-71.76201
7535692;La Pocatière;La Pocatiere;La Pocatiere,La Pocatière,La Pokatjer,Ste. Anne de la Pocatiere,Ste. Anne de la Pocatière,la bwkaryh,la pwkatyyr  kbk,Ла Покатјер,لا بوكاريه,لا پوکاتییر، کبک;P;PPL;CA;Canada;;10;01;14085;;4575;;35;America/Toronto;2017-04-03;Canada;47.36733,-70.03484
8354587;Saint-Lambert-de-Lauzon;Saint-Lambert-de-Lauzon;Ville Lambert;P;PPL;CA;Canada;;10;12;26070;;2443;;131;America/Toronto;2019-08-10;Canada;46.58624,-71.20892
8581594;Florenceville-Bristol;Florenceville-Bristol;برسٹل، نیو برنزویک;P;PPL;CA;Canada;;04;1311;;;1639;;64;America/Moncton;2019-10-16;Canada;46.44353,-67.61536
12156833;Corso Italia-Davenport;Corso Italia-Davenport;;P;PPLX;CA;Canada;;08;3520;;;14133;;149;America/Toronto;2020-05-02;Canada;43.67766,-79.44747
12156842;Newtonbrook West;Newtonbrook West;;P;PPLX;CA;Canada;;08;3520;;;23831;;190;America/Toronto;2020-05-02;Canada;43.78583,-79.43142
12156869;Broadview North;Broadview North;;P;PPLX;CA;Canada;;08;3520;;;11499;;121;America/Toronto;2020-05-02;Canada;43.68883,-79.35563
12156882;Church-Yonge Corridor;Church-Yonge Corridor;;P;PPLX;CA;Canada;;08;3520;;;31340;;100;America/Toronto;2020-05-02;Canada;43.65965,-79.37902
5089118;Lyndeborough;Lyndeborough;Lyndeborough,Lyndeborough Center,Salem Canada;P;PPL;US;United States;;NH;011;44580;;1688;269;270;America/New_York;2017-05-23;United States;42.90758,-71.76646
3814155;Cañada;Canada;Canada,Cañada;P;PPL;MX;Mexico;;13;041;;;1183;;2026;America/Mexico_City;2018-11-03;Mexico;20.17511,-99.1897
3827530;Cañada de Madero;Canada de Madero;Canada de Madero,Canada de Madero Hidalgo,Cañada de Madero,Cañada de Madero Hidalgo,La Canada,La Cañada;P;PPL;MX;Mexico;MX;13;063;;;1960;;2128;America/Mexico_City;2018-11-03;Mexico;19.96528,-99.39389
3107703;Torrijo de la Cañada;Torrijo de la Canada;Torrijo,Torrijo de la Canada,Torrijo de la Cañada;P;PPLA3;ES;Spain;;52;Z;50263;;338;;800;Europe/Madrid;2012-03-04;Spain;41.47304,-1.87441
5883074;Albanel;Albanel;;P;PPL;CA;Canada;;10;02;92030;;1087;;150;America/Toronto;2016-06-22;Canada;48.88324,-72.44867
5883166;Alberton;Alberton;Alberton,albrtwn  jzyrh prns adward,Албертон,آلبرتون، جزیره پرنس ادوارد;P;PPL;CA;Canada;;09;;;;1147;;10;America/Halifax;2008-04-11;Canada;46.81685,-64.06542
5894642;Bassano;Bassano;;P;PPL;CA;Canada;;01;4802039;;;1206;;792;America/Edmonton;2021-12-22;Canada;50.78998,-112.46805
5894924;Bath;Bath;;P;PPL;CA;Canada;;08;3511;3511005;;1180;;79;America/Toronto;2019-08-08;Canada;44.18342,-76.78273
5901272;Binbrook;Binbrook;;P;PPLX;CA;Canada;;08;3525;;;8796;;216;America/Toronto;2018-01-20;Canada;43.12135,-79.81104
5913049;Cache Creek;Cache Creek;katsh kryk,كاتش كريك;P;PPL;CA;Canada;;02;5933;5933024;;1061;;464;America/Vancouver;2019-02-26;Canada;50.81011,-121.3246
5914132;Campbell River;Campbell River;Kampel River,Kehmpbell-River,Kembel River,Kempbell-River,YBL,kaembellibeo,kambl ryfr,kan bei er li fu,kmbl rywr  brytysh klmbya,kyanberuriba,Κάμπελ Ρίβερ,Кембел Ривер,Кемпбелл-Рівер,Кэмпбелл-Ривер,كامبل ريفر,کمبل ریور، بریتیش کلمبیا,کیمپبل ریور، برٹش کولمبیا,キャンベルリバー,坎贝尔里弗,캠벨리버;P;PPL;CA;Canada;;02;5924;5924034;;33430;;65;America/Vancouver;2019-02-26;Canada;50.01634,-125.24459
5928065;Cornwall;Cornwall;Kornvol,YCC,kang wo er,karnwal,kon'uoru,kon-wol,kwrnwal,kwrnwal  antaryw,Корнвол,كورنوال,کارنوال,کورنوال، انتاریو,کورنوال، انٹاریو,コーンウォール,康沃尔,콘월;P;PPL;CA;Canada;;08;;;;48821;;59;America/Toronto;2009-07-31;Canada;45.01809,-74.72815
5935388;Daveluyville;Daveluyville;;P;PPL;CA;Canada;;10;17;39155;;1318;;88;America/Toronto;2016-02-23;Canada;46.20006,-72.13239
5940956;Dollard-Des Ormeaux;Dollard-Des Ormeaux;Dolar dez Ormo,Dollard-Des-Ormeaux,Dollard-des-Ormeaux,dwlar dyzwrmw  kybk,dwlar-dh-awrmw,Долар дез Ормо,دولار ديزورمو، كيبك,دولار-ده-اورمو,ڈولارڈ ڈس اورمیوکس;P;PPL;CA;Canada;;10;06;66142;;48930;;34;America/Toronto;2018-02-24;Canada;45.49452,-73.82419
5955960;Fort St. John;Fort St. John;Fort Sent DZon,Fort-Sent-Dzhon,YXJ,fwrt sant jwn,fwrt snt jan,sheng yue han bao,Форт Сент Џон,Форт-Сент-Джон,فورت سانت جون,فورت سنت جان,فورٹ سینٹ جان، برٹش کولمبیا,聖約翰堡;P;PPL;CA;Canada;;02;5955;5955034;;20155;;696;America/Dawson_Creek;2021-12-21;Canada;56.24988,-120.85292
5993072;Kitimat;Kitimat;kytymat,كيتيمات;P;PPL;CA;Canada;;02;5949;5949005;;8987;;22;America/Vancouver;2019-02-26;Canada;54.05244,-128.65342
6065262;Maniwaki;Maniwaki;Manivaki,Maniwaki,YMW,manywaky,manywaky  kbk,Маниваки,مانيواكي,مانیواکی,مانیواکی، کبک;P;PPL;CA;Canada;;10;07;83065;;4236;;162;America/Toronto;2016-10-30;Canada;46.38341,-75.96605
6071618;Medicine Hat;Medicine Hat;Medicine Hat,Medikan Hat,Medisin Hetas,Medisin Khat,Medisin-Get,Medisin-Khat,YXH,mdsyn hat,mdysyn ht,mei di xin ha te,Медисин Хат,Медисин-Гет,Медисин-Хат,مدسين هات,مدیسین هت,میڈیسن ہیٹ,梅迪辛哈特;P;PPL;CA;Canada;;01;;;;63138;;673;America/Edmonton;2016-04-02;Canada;50.03928,-110.67661
6072482;Metchosin;Metchosin;;P;PPL;CA;Canada;;02;5917;5917042;;4803;;49;America/Vancouver;2019-02-26;Canada;48.38293,-123.53591
6075491;Mistissini;Mistissini;;P;PPL;CA;Canada;;10;18;;;2869;;399;America/Toronto;2020-05-30;Canada;50.41832,-73.86895
6091422;Notre-Dame-des-Prairies;Notre-Dame-des-Prairies;;P;PPL;CA;Canada;;10;14;61030;;8230;;62;America/Toronto;2016-06-22;Canada;46.05007,-73.43245
6104260;Piedmont;Piedmont;Piedmont;P;PPL;CA;Canada;;10;15;77030;;2721;;184;America/Toronto;2016-06-22;Canada;45.90008,-74.13251
6107272;Pointe-Calumet;Pointe-Calumet;Pointe-Calumet;P;PPL;CA;Canada;;10;15;72020;;6396;;23;America/Toronto;2016-06-22;Canada;45.50008,-73.9659
6111704;Port Colborne;Port Colborne;Port Kolborn,Port-Kolborn,bwrt kwlbwrn,poteukolbon,potokorubon,pwrt kwlbwrn,Порт Колборн,Порт-Колборн,بورت كولبورن,پورت کولبورن,پورٹ کولبورن,ポートコルボーン,포트콜본;P;PPL;CA;Canada;;08;;;;18306;;188;America/Toronto;2021-11-12;Canada;42.90012,-79.23288
6122078;Richmond;Richmond;Richmond;P;PPL;CA;Canada;;10;05;42098;;3232;;126;America/Toronto;2021-12-22;Canada;45.66677,-72.1491
6137633;Saint-Constant;Saint-Constant;Saint-Constant,Sen Konstan,san kwnstant,sn-kwnstan  kbk,Сен Констан,سان كونستانت,سن-کونستان، کبک,سینٹ-کانسٹنٹ، کیوبک;P;PPL;CA;Canada;;10;16;67035;;27359;;26;America/Toronto;2021-11-11;Canada;45.36678,-73.56588
6137702;Sainte-Agathe-des-Monts;Sainte-Agathe-des-Monts;Sent Agat de Mon,Sent-Agat-de-Mon,sant aghath ds mwnts,snt-agat-dh-mwn,Сент Агат де Мон,Сент-Агат-де-Мон,سانت أغاث دس مونتس,سنت-آگات-ده-مون,سین-اگاٹھے-دس-مونٹس,サンタガット・デ・モン;P;PPL;CA;Canada;;10;15;78032;;10223;;375;America/Toronto;2021-12-21;Canada;46.05009,-74.28252
6137842;Saint-Édouard;Saint-Edouard;Saint-Edouard,Saint-Édouard;P;PPL;CA;Canada;;10;16;68045;;1672;;53;America/Toronto;2016-06-22;Canada;45.23338,-73.51588
6138210;Saint-Félix-de-Valois;Saint-Felix-de-Valois;Saint-Felix-de-Valois,Saint-Félix-de-Valois;P;PPL;CA;Canada;;10;14;62007;;6029;;123;America/Toronto;2017-02-01;Canada;46.16977,-73.42525
6139047;Saint-Sauveur-des-Monts;Saint-Sauveur-des-Monts;;P;PPL;CA;Canada;;10;15;77043;;7849;;216;America/Toronto;2019-08-08;Canada;45.90008,-74.16591
6139393;Salluit;Salluit;Salluit,YSW,Саллуїт;P;PPL;CA;Canada;;10;10;;;1075;;35;America/Toronto;2019-08-08;Canada;62.20411,-75.64344
6141256;Saskatoon;Saskatoon;Saskatoon,Saskatoun,Saskatun,Saskatuna,Saskatunas,Saskatuno,Saskatūna,Saskatūnas,YXE,caskatun,sa si ka tong,saeseukeotun,saskatuna,saskatwn,sasukatoun,ssqtwn,Σασκατούν,Саскатун,Սասկատուն,ססקטון,ساسكاتون,ساسکاتون,ساسکاٹون,सास्काटून,சாஸ்கடூன்,სასკატუნი,サスカトゥーン,萨斯卡通,새스커툰;P;PPL;CA;Canada;;11;;;;198958;;484;America/Regina;2019-09-05;Canada;52.13238,-106.66892
6159244;Summerside;Summerside;Samersajd,Summerside,YSU,sa mo sai de,samrsayd,Самерсајд,سامرساید,萨默赛德;P;PPL;CA;Canada;;09;1103;;;14829;;16;America/Halifax;2021-12-21;Canada;46.39593,-63.78762
6159474;Sundre;Sundre;;P;PPL;CA;Canada;;01;;;;2384;;1089;America/Edmonton;2008-04-11;Canada;51.8001,-114.63532
6167817;Torbay;Torbay;;P;PPL;CA;Canada;;05;;;;3097;;69;America/St_Johns;2006-01-22;Canada;47.66659,-52.73135
6169141;Trois-Rivières;Trois-Rivieres;Troa Rivier,Troa Rivjer,Trois-Rivieres,Trois-Rivières,Trua Rivjeras,Trua-Riv'er,Trua-River,Trua-Ryuer,Urbs Trifluvianensis,YRQ,san he shi,teulualibieleu,torowaribieru,torowarivuieru,trw-rywyayr,trwa ryfyyr,trwa rywyr,Троа Ривиер,Троа Ривјер,Труа-Ривьер,Труа-Рыўер,Труа-Рівєр,ترو-ریویائر,تروا ريفيير,تروا ریویر,トロワリビエール,トロワリヴィエール,三河市,트루아리비에르;P;PPL;CA;Canada;;10;04;37067;;119693;;16;America/Toronto;2020-11-01;Canada;46.34515,-72.5477
6176821;Waterloo;Waterloo;Vaterloo,Ватерлоо;P;PPL;CA;Canada;;10;16;47025;;4410;;210;America/Toronto;2021-12-22;Canada;45.35008,-72.51582
6178582;West End;West End;;P;PPL;CA;Canada;;02;5915;5915022;;47200;;49;America/Vancouver;2021-12-21;Canada;49.28333,-123.13333
6179560;Westville;Westville;Acadian Village;P;PPL;CA;Canada;;07;;;;3628;;72;America/Halifax;2021-12-27;Canada;45.56685,-62.71534
6185607;Yorkton;Yorkton;Jorkton,YQV,Yorkton,yue ke dun,ywrktn,ywrktwn,Јорктон,Йорктон,يوركتن,یورکتون,约克顿;P;PPL;CA;Canada;;11;;;;16343;498;504;America/Regina;2021-11-12;Canada;51.2167,-102.46766
